Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after
38.91533620000001,-77.0459222,Buca di Beppo,Y,N,394.0,https://www.yelp.com/biz/buca-di-beppo-italian-restaurant-washington-3?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,BDWCOnWiP0HOIQgeOpxNCg,12022328466.0,Italian,3.0,"Washington, DC","['1825 Connecticut Ave NW', 'Washington, DC 20009']",N,0.0,,20009,Y,1,1339,$$,"Health Score:94 out of 100,Contactless Delivery:No,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:Yes,Good For:Dinner,Parking:Valet, Garage, Street,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Caters:Yes",4,1,1,1,DC,"Washington, DC_DC",67.0,78.0,2.8208955223880596,3.0256410256410255
42.1492363184729,-87.913411706686,Buca di Beppo,Y,N,268.0,https://www.yelp.com/biz/buca-di-beppo-italian-restaurant-wheeling-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,txB1MhVhEkf5J7cCpuAYxA,18478089898.0,Italian,3.0,Wheeling,"['604 N Milwaukee Ave', 'Wheeling, IL 60090']",N,0.0,,60090,Y,1,1391,$$,"Contactless Delivery:No,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Caters:Yes",3,1,1,1,IL,Wheeling_IL,50.0,66.0,2.72,2.4545454545454546
40.1080166919014,-83.01583886146541,Buca di Beppo,Y,N,195.0,https://www.yelp.com/biz/buca-di-beppo-worthington-4?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,EG5RB9AwCV_N4PTYYUoJcg,16148488466.0,Italian,2.5,Worthington,"['60 E Wilson Bridge Rd', 'Worthington, OH 43085']",N,0.0,,43085,Y,1,1428,$$,"Contactless Delivery:No,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Attire:Casual,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:Yes",3,1,1,1,OH,Worthington_OH,41.0,57.0,2.707317073170732,2.4210526315789473
36.2388340919438,-115.154006491787,Ruby Tuesday,Y,N,234.0,https://www.yelp.com/biz/ruby-tuesday-las-vegas-2?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,5iSlHNIy3RLbCP5AayB31g,17022565449.0,"American (Traditional), Bars, Burgers",3.0,Las Vegas,"['865 West Craig Road', 'Las Vegas, NV 89032']",N,0.0,,89032,Y,1,669,$$,"Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Coat Check:No,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",3,1,1,1,NV,Las Vegas_NV,55.0,79.0,3.2363636363636363,3.0759493670886076
33.45817,-112.30593,Ruby Tuesday,Y,N,152.0,https://www.yelp.com/biz/ruby-tuesday-avondale-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,gCY17N6YBR8gTMveklFktA,16239074265.0,"American (Traditional), Burgers",3.0,Avondale,"['1035 N Avondale Blvd', 'Avondale, AZ 85323']",N,0.0,,85323,Y,1,58,$$,"Health Score:98 out of 100,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Quiet,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Caters:Yes",4,1,1,1,AZ,Avondale_AZ,45.0,52.0,3.1777777777777776,2.923076923076923
33.4322706,-111.9091332,Ruby Tuesday,Y,N,170.0,https://www.yelp.com/biz/ruby-tuesday-tempe?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,s1500k_u6yScouzQ-RUb6A,14809210099.0,"American (Traditional), Burgers",3.5,Tempe,"['27 S Mcclintock Drive', 'Lot 15', 'Tempe, AZ 85281']",N,0.0,,85281,Y,1,1262,$$,"Health Score:92 out of 100,Happy Hour Specials:Yes,Vegan Options:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes",4,1,1,0,AZ,Tempe_AZ,38.0,37.0,2.6052631578947367,3.8378378378378377
39.81979000000001,-104.77239,Ruby Tuesday,Y,N,226.0,https://www.yelp.com/biz/ruby-tuesday-denver-2?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,X4zRsWb3jfeHaxVVYwWfkA,13033735800.0,"American (Traditional), Burgers",3.0,Denver,"['6751 Tower Road', 'Denver, CO 80249']",N,0.0,,80249,Y,1,307,$$,"Health Score:70 out of 100,Contactless Delivery:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,1,1,1,CO,Denver_CO,58.0,64.0,2.8793103448275863,2.78125
42.227985,-83.346964,Ruby Tuesday,Y,N,115.0,https://www.yelp.com/biz/ruby-tuesday-romulus?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,KsRwC17iRQdt-_0lODqdpw,17342471118.0,American (Traditional),2.0,Romulus,"['601 W G Rogell Dr', 'North Terminal', 'Romulus, MI 48242']",N,0.0,,48242,Y,1,1081,$$,"Health Score:84 out of 100,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Bike Parking:No,Good for Kids:Yes,Good for Groups:No,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No",3,0,1,0,MI,Romulus_MI,38.0,41.0,2.1052631578947367,2.341463414634146
33.626125,-84.453292,Ruby Tuesday,Y,N,162.0,https://www.yelp.com/biz/ruby-tuesday-college-park?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,nAXbevo45AUd4jnKekzjwQ,17709941122.0,"American (Traditional), Burgers",3.0,College Park,"['1925 Sullivan Road', 'College Park, GA 30337']",N,0.0,,30337,Y,1,238,$$,"Health Score:B,Happy Hour Specials:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No",4,1,1,1,GA,College Park_GA,51.0,46.0,3.0392156862745097,2.652173913043478
33.6585805762957,-84.42940114979571,Ruby Tuesday,Y,N,166.0,https://www.yelp.com/biz/ruby-tuesday-east-point-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,_O9dQrC0gx9k7TW8WOKJMw,14045594887.0,American (Traditional),2.0,East Point,"['1230 Virginia Ave', 'East Point, GA 30344']",N,0.0,,30344,Y,1,343,$$,"Health Score:B,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Brunch,Parking:Private Lot,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,1,1,GA,East Point_GA,45.0,54.0,1.8444444444444446,1.9074074074074074
40.7554928,-73.98708559999999,Ruby Tuesday,Y,N,438.0,https://www.yelp.com/biz/ruby-tuesday-new-york?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,LtemVtcjo9-jId1mte2P-g,12123823898.0,"American (Traditional), Burgers",3.0,New York,"['585 7th Ave', 'New York, NY 10036']",N,0.0,,10036,Y,1,865,$$,"Health Score:B,Contactless Delivery:Yes,High Chairs:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Street,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,1,1,1,NY,New York_NY,106.0,82.0,3.0660377358490565,2.8902439024390243
40.7455039,-73.6008515,Ruby Tuesday,Y,N,165.0,https://www.yelp.com/biz/ruby-tuesday-westbury?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,wZntkXghLKK5x2DyKDBK8g,15162285176.0,"American (Traditional), Burgers",3.0,Westbury,"['1226 Old Country Road', 'Westbury, NY 11590']",N,0.0,,11590,Y,1,1378,$$,"Health Score:77 out of 100,Vegan Options:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No",4,0,1,1,NY,Westbury_NY,38.0,42.0,3.0,2.9285714285714284
40.6623642540868,-74.1755694270702,Ruby Tuesday,Y,N,165.0,https://www.yelp.com/biz/ruby-tuesday-elizabeth?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,5TFEQME0IpJ8CMHjmxGjSg,19082898307.0,"American (Traditional), Burgers",2.5,Elizabeth,"['120 Glimcher Realty Way', 'Elizabeth, NJ 07201']",N,0.0,,07201,Y,1,360,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:No,Wi-Fi:No,Has TV:Yes,Caters:No",3,0,1,1,NJ,Elizabeth_NJ,48.0,43.0,2.2916666666666665,2.186046511627907
39.2077828361301,-76.6788750969548,Ruby Tuesday,Y,N,186.0,https://www.yelp.com/biz/ruby-tuesday-linthicum?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,MKtDi78YDlbTv5bS9qL6Jw,14106940031.0,"American (Traditional), Burgers",2.5,Linthicum,"['950 International Drive', 'Linthicum, MD 21090']",N,0.0,,21090,Y,1,700,$$,"Kids Menu:Yes,Takes Reservations:Yes,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:Yes",4,1,1,1,MD,Linthicum_MD,36.0,62.0,2.8055555555555554,2.129032258064516
38.770497,-76.88672700000002,Ruby Tuesday,Y,N,111.0,https://www.yelp.com/biz/ruby-tuesday-clinton?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,s2bGr3AJI7OPtioq4L10Kw,13018778009.0,"American (Traditional), Burgers",2.0,Clinton,"['8881 Branch Avenue', 'Clinton, MD 20735']",N,0.0,,20735,Y,1,235,$$,"Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Bike Parking:No,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Caters:No",4,0,1,0,MD,Clinton_MD,32.0,39.0,1.6875,1.8205128205128205
28.664322,-81.37173,Duffy's Sports Grill,Y,N,175.0,https://www.yelp.com/biz/duffys-sports-grill-altamonte-springs-2?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,ki-XVsdaR7LyEkCImQAkZg,14076369980.0,"Sports Bars, American (Traditional), Burgers",3.5,Altamonte Springs,"['525 E Altamonte Springs Dr', 'Altamonte Springs, FL 32701']",N,0.0,,32701,Y,1,18,$$,"Health Score:Pass,High Chairs:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night, Dessert,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,0,FL,Altamonte Springs_FL,79.0,64.0,3.3417721518987342,3.171875
26.3619726,-80.13728509999999,Duffy's Sports Grill,Y,N,213.0,https://www.yelp.com/biz/duffys-sports-grill-boca-raton-3?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,zxNh4xNi6khRTYHRIBA5tA,15618690552.0,"American (Traditional), Sports Bars, Burgers",4.0,Boca Raton,"['21212 St Andrews Blvd', 'Boca Raton, FL 33433']",N,0.0,,33433,Y,1,105,$$,"Health Score:Pass,Vegan Options:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Thu, Sat,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,FL,Boca Raton_FL,46.0,73.0,3.652173913043478,4.136986301369863
26.57066,-80.08825,Duffy's Sports Grill,Y,N,137.0,https://www.yelp.com/biz/duffys-sports-grill-boynton-beach-3?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,6jAgbjIFu9TePQ6lZBBT0w,15619633234.0,"Burgers, Sports Bars, American (Traditional)",3.5,Boynton Beach,"['4746 N Congress Ave', 'Boynton Beach, FL 33426']",N,0.0,,33426,Y,1,114,$$,"Health Score:Pass,Vegan Options:Yes,Curbside Pickup:Yes,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Tue, Fri,Coat Check:No,Outdoor Seating:No,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,0,1,FL,Boynton Beach_FL,44.0,36.0,3.3181818181818183,3.638888888888889
26.5288429260254,-80.1478576660156,Duffy's Sports Grill,Y,N,198.0,https://www.yelp.com/biz/duffys-sports-grill-boynton-beach-4?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,Zxq8jBkivCekAlLKZdSfTQ,15617524949.0,"Sports Bars, American (Traditional), Burgers",3.5,Boynton Beach,"['6545 Boynton Beach Blvd', 'Boynton Beach, FL 33437']",N,0.0,,33437,Y,1,114,$$,"Health Score:Pass,Free for Kids:Yes,Vegan Options:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Fri, Sat,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,0,1,FL,Boynton Beach_FL,49.0,65.0,3.122448979591837,3.6
26.563440000000003,-81.98868,Duffy's Sports Grill,Y,N,244.0,https://www.yelp.com/biz/duffys-sports-grill-cape-coral?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,_VCmpQGyaJSC24Ok9KvF7A,12392056771.0,"Sports Bars, American (Traditional), Burgers",3.5,Cape Coral,"['627 Cape Coral Pkwy W', 'Cape Coral, FL 33914']",N,0.0,,33914,Y,1,162,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Takes Reservations:Yes,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Sat, Sun,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Drive-Thru:No,Caters:No,Has Pool Table:No",4,1,0,1,FL,Cape Coral_FL,106.0,92.0,3.8679245283018866,3.391304347826087
26.317018762142897,-80.18929239612692,Duffy's Sports Grill,Y,N,251.0,https://www.yelp.com/biz/duffys-sports-grill-coconut-creek-2?adjust_creative=X1tIGiyfjABEeMQZlLqJVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=X1tIGiyfjABEeMQZlLqJVg,jZWqipvWaT9o1l8_ApKgcg,19544229789.0,"American (Traditional), Sports Bars, Burgers",3.0,Coconut Creek,"['4800 W Hillsboro Blvd', 'Coconut Creek, FL 33073']",N,0.0,,33073,Y,1,237,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Vegan Options:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Wed, Fri, Sat,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,1,1,FL,Coconut Creek_FL,69.0,87.0,3.1594202898550723,3.4942528735632186
26.322814985741,-80.0914721811518,Duffy's Sports Grill,Y,N,205.0,https://www.yelp.com/biz/duffys-sports-grill-deerfield-beach-2?adjust_creative=o6NWcctsZY7V2dWUCbEA8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=o6NWcctsZY7V2dWUCbEA8w,iPcFLXrJoPdfGbyYDNHRHQ,19544298820.0,"Sports Bars, Burgers, American (Traditional)",3.5,Deerfield Beach,"['401 N Federal Hwy', 'Deerfield Beach, FL 33441']",N,0.0,,33441,Y,1,302,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Dessert,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Thu, Fri,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Waiter Service:Yes,Caters:No,Has Pool Table:No",4,0,1,1,FL,Deerfield Beach_FL,51.0,79.0,3.0980392156862746,4.1265822784810124
26.440329192148,-80.0715708656963,Duffy's Sports Grill,Y,N,250.0,https://www.yelp.com/biz/duffys-sports-grill-delray-beach-2?adjust_creative=wxOdKssmCr1HKHSL3hLR-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=wxOdKssmCr1HKHSL3hLR-Q,Ck2okgaEEAdY8zqKIuAi9g,15612763332.0,"American (Traditional), Sports Bars",3.5,Delray Beach,"['1750 S Federal Hwy', 'Delray Beach, FL 33483']",N,0.0,,33483,Y,1,304,$$,"Health Score:Pass,Free for Kids:Yes,Happy Hour Specials:Yes,Curbside Pickup:Yes,Takes Reservations:No,Offers Delivery:No,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:Yes,Waiter Service:Yes,Caters:Yes,Has Pool Table:No",4,0,0,1,FL,Delray Beach_FL,49.0,90.0,3.3469387755102042,3.8222222222222224
