,Lat,Long,Name,On_Yelp,Treated_Yelp,Review_count,Link,ID,Phone,Categories,Rating,City,Address,Treated_NonYelp,Num_control,Info_control,Zip,Control,Freq,City_code,Price,Amenities,Amenity_score,Takes_reservations,Offers_delivery,Parking_available,State,Geo_code,Review_count_before,Review_count_after,Rating_before,Rating_after,Match,x,y,n_neighbors,high_sub,high_rating
2124,32.624891,-116.9657051,Buffalo Wild Wings,Y,N,463.0,https://www.yelp.com/biz/buffalo-wild-wings-chula-vista-2?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,pushOB0ukPD5vXGB7W9Blw,16192166259.0,"American (Traditional), Sports Bars, Chicken Wings",2.5,Chula Vista,"['2015 Birch Rd', 'Chula Vista, CA 91915']",N,0.0,,91915,Y,1,215,$$,"Health Score:A,High Chairs:Yes,Kids Activities Nearby:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Sat,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,0,CA,Chula Vista_CA,159.0,104.0,2.4716981132075477,1.932692307692308,4,-13020562.7320082,3845619.7070059637,17,1,0
2125,29.79047000000001,-95.72000920772552,Buffalo Wild Wings,Y,N,175.0,https://www.yelp.com/biz/buffalo-wild-wings-katy?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,expuw9Vq0zSU67vzhqo0LQ,12815797541.0,"Chicken Wings, American (Traditional), Sports Bars",2.0,Katy,"['19910 Park Row', 'Katy, TX 77449']",N,0.0,,77449,Y,1,612,$$,"Health Score:97 out of 100,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Tue, Thu,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,0,TX,Katy_TX,47.0,56.0,2.127659574468085,1.6964285714285714,4,-10655502.683731463,3476645.048648007,15,1,0
2128,41.09678,-73.95513100000002,Buffalo Wild Wings,Y,N,247.0,https://www.yelp.com/biz/buffalo-wild-wings-west-nyack?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,79c0K3mtNqkPX9Ma_G8hqg,18454807344.0,"Chicken Wings, American (Traditional), Sports Bars",2.5,West Nyack,"['4640 Palisades Center Dr W', 'West Nyack, NY 10994']",N,0.0,,10994,Y,1,1370,$$,"Health Score:90 out of 100,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Garage,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Fri, Sat,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,NY,West Nyack_NY,63.0,53.0,1.968253968253968,2.207547169811321,4,-8232647.524469844,5026627.189108005,12,1,0
2129,33.7826971,-117.8929785,Buffalo Wild Wings,Y,N,1451.0,https://www.yelp.com/biz/buffalo-wild-wings-orange?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,qCsapaCvL31EHNb_hqoF0A,17149399151.0,"Chicken Wings, American (Traditional), Sports Bars",2.0,Orange,"['20 City Blvd E', 'Ste 901', 'Orange, CA 92868']",N,0.0,,92868,Y,1,940,$$,"High Chairs:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,CA,Orange_CA,388.0,452.0,1.865979381443299,2.0376106194690267,4,-13123786.33472235,3999660.74441535,44,1,0
2131,37.6888109,-121.0541136,Buffalo Wild Wings,Y,N,474.0,https://www.yelp.com/biz/buffalo-wild-wings-modesto-2?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,GRt0VCf8dXKsXHZdlL-nXw,12095309464.0,"Chicken Wings, American (Traditional), Sports Bars",2.0,Modesto,"['3401 Dale Rd', 'Ste 830', 'Modesto, CA 95356']",N,0.0,,95356,Y,1,806,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Very Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Wed, Sun,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:No,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",3,0,1,0,CA,Modesto_CA,89.0,112.0,2.235955056179775,1.9285714285714288,4,-13475682.284383092,4535558.022498797,17,1,0
2140,39.0855446,-77.1511761,Buffalo Wild Wings,Y,N,317.0,https://www.yelp.com/biz/buffalo-wild-wings-rockville?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,KIMoWLkTE6wRdMBc1Gr5zw,13012519393.0,"Chicken Wings, Sports Bars, American (Traditional)",2.5,Rockville,"['33 Maryland Ave', 'Ste C', 'Rockville, MD 20850']",N,0.0,,20850,Y,1,1075,$$,"High Chairs:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Garage, Street,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,MD,Rockville_MD,55.0,65.0,2.1818181818181817,2.0923076923076924,4,-8588429.637554178,4733932.520541263,12,1,0
2145,34.1045367445192,-117.537624396546,Buffalo Wild Wings,Y,N,1512.0,https://www.yelp.com/biz/buffalo-wild-wings-rancho-cucamonga?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,zbKOvsEoXjKDco78rr_ffA,19098999832.0,"American (Traditional), Sports Bars, Chicken Wings",2.0,Rancho Cucamonga,"['8188 Day Creek Blvd', 'Ste 140', 'Rancho Cucamonga, CA 91739']",N,0.0,,91739,Y,1,1033,$$,"Health Score:B,High Chairs:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,CA,Rancho Cucamonga_CA,368.0,398.0,1.690217391304348,1.5954773869346734,4,-13084228.496874548,4042847.4088902934,46,1,0
2146,34.1013226,-118.3435621,Buffalo Wild Wings,Y,N,789.0,https://www.yelp.com/biz/buffalo-wild-wings-los-angeles-2?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,vaNlA8A56bMMQiDuurx_sQ,13234661721.0,"Sports Bars, American (Traditional), Chicken Wings",2.0,Los Angeles,"['7060 Hollywood Blvd', 'Los Angeles, CA 90028']",N,0.0,,90028,Y,1,718,$$,"Health Score:A,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Garage, Street, Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Fri,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,CA,Los Angeles_CA,222.0,181.0,2.144144144144144,1.850828729281768,4,-13173945.07163415,4042415.303518376,23,1,0
2153,46.22618769989121,-119.236582517624,Buffalo Wild Wings,Y,N,128.0,https://www.yelp.com/biz/buffalo-wild-wings-kennewick-3?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,JW3Ys0r3cTa-G7TfJ6HU-Q,15097356892.0,"Sports Bars, American (Traditional), Chicken Wings",2.5,Kennewick,"['8551 W Gage Blvd', 'Kennewick, WA 99336']",N,0.0,,99336,Y,1,619,$$,"Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Sat,Coat Check:No,Smoking:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,WA,Kennewick_WA,73.0,40.0,2.5205479452054798,1.95,4,-13273355.649792051,5816670.3429169,13,1,0
2155,29.545339,-95.134603,Buffalo Wild Wings,Y,Y,162.0,https://www.yelp.com/biz/buffalo-wild-wings-webster?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,8Ep6RSirL06nHmcnNwetQg,12813389464.0,"Chicken Wings, American (Traditional), Sports Bars",2.5,Webster,"['528 Bay Area Blvd', 'Ste 400', 'Webster, TX 77598']",N,13.0,"['f3Hlg6SK0JwA2p1zeSF9BQ', 'jK3YIl_c9z6Tsr4_gdnVLw', 'Uvh2mwADQPtO9tarde68LA', 'P9zDZdUA98KyBKkt8szR_w', 'JvqxHTJ-ptzmFnH7UuO9uQ', '3XIbf1PTm9gLQapReL0XNA', 'oDa5awr9SLXJECWNkwamdw', 'XHECF6NnFZJr5pfJyKANlQ', 'K9Ji8zxMNpZQ9gaU6UgSNg', 'tnj4UOCm1LLAKv7QiLvAKg', 'amzxEua8FuPfRinofhv-Fw', 'slpV0eq7QoJD0FHN2TyadQ', 'cKoV6athYHs8ASAski6Keg']",77598,N,3,1352,$$,"Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Wed, Thu,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,TX,Webster_TX,40.0,34.0,2.875,2.4411764705882355,4,-10590335.562780237,3445240.269874045,31,1,0
2158,33.8255553,-117.838103,Buffalo Wild Wings,Y,N,374.0,https://www.yelp.com/biz/buffalo-wild-wings-orange-7?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,isQOia6ri-go6TEzZyRw5w,17149213105.0,"Sports Bars, American (Traditional), Chicken Wings",2.5,Orange,"['1500 East Village Way', 'Orange, CA 92865']",N,0.0,,92865,Y,1,940,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Late Night, Dessert,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,0,CA,Orange_CA,133.0,155.0,2.601503759398496,2.5161290322580645,4,-13117677.622005323,4005402.34780328,16,1,0
2161,34.06682,-83.98465,Buffalo Wild Wings,Y,N,117.0,https://www.yelp.com/biz/buffalo-wild-wings-buford?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,qCeH-QHrxgbIvExDpl7oCg,17702719023.0,"Chicken Wings, Sports Bars, American (Traditional)",2.5,Buford,"['3333 Buford Dr NE', 'Ste 2022C', 'Buford, GA 30519']",N,0.0,,30519,Y,1,141,$$,"Health Score:A,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Sat,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,GA,Buford_GA,45.0,44.0,2.422222222222222,2.886363636363636,4,-9349128.472451303,4037777.852407148,16,1,0
2165,33.9394168,-117.2764753,Buffalo Wild Wings,Y,N,813.0,https://www.yelp.com/biz/buffalo-wild-wings-moreno-valley-3?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,YuCcz1q5tz0DP7kzahhb0Q,19516539464.0,"American (Traditional), Sports Bars, Chicken Wings",2.0,Moreno Valley,"['12450 Day St', 'Moreno Valley, CA 92553']",N,0.0,,92553,Y,1,819,$$,"Health Score:A,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:No,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual, Classy,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Sun,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,CA,Moreno Valley_CA,229.0,207.0,1.8384279475982528,1.884057971014493,4,-13055157.512425926,4020670.080584552,18,1,0
2166,40.684543953192,-73.9775522013275,Buffalo Wild Wings,Y,N,597.0,https://www.yelp.com/biz/buffalo-wild-wings-brooklyn?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,OO0SYH7OnFvrGdhp08kSfA,17189439453.0,"American (Traditional), Sports Bars, Chicken Wings",2.5,Brooklyn,"['139 Flatbush Ave', 'Brooklyn, NY 11217']",N,0.0,,11217,Y,1,134,$$,"Health Score:A,High Chairs:Yes,Kids Activities Nearby:Yes,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Fri,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,0,NY,Brooklyn_NY,132.0,114.0,2.5,2.245614035087719,4,-8235143.4411845915,4965922.728517884,16,1,0
2168,42.009395,-87.7641722559929,Buffalo Wild Wings,Y,Y,326.0,https://www.yelp.com/biz/buffalo-wild-wings-skokie?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,-ssle6IhzGol-3MyHQWXLQ,18473299333.0,"Chicken Wings, American (Traditional), Sports Bars",2.5,Skokie,"['7020 Carpenter Rd', 'Skokie, IL 60077']",N,13.0,"['4EUrudFbYRXxQiLfZNPGCw', 'wq9AFNUAXoT2vxX78SsOcw', '2vdpYer6V7nYVCip9mnucg', '8ex4Tn-aTbQ12_rxZrwHAA', 'QbGSXfREU_bGIHg8EmNzEg', 'agj-eqLI5giP0th3vvynbg', 'TqZxbR38g6MVP_J1xbfdjg', 'KvdTi6yso60jfaoNV4dRXQ', '7sUk_9eRgc2p3Tba_UKyRA', 'wgyCLdK-l3lt3j3RVBL-Vw', 'B8qE1kq2C9cUY8v3ontjZw', 'LCFbhL5IdZf8RtDfkeEzdA', 'DtoE6RWmu9XfrPowyPzOwA']",60077,N,3,1172,$$,"Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner,Parking:Garage, Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Thu, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,IL,Skokie_IL,57.0,55.0,2.6140350877192984,3.090909090909091,4,-9769862.965430278,5162386.873393528,15,1,0
2169,30.181175,-95.449834,Buffalo Wild Wings,Y,Y,120.0,https://www.yelp.com/biz/buffalo-wild-wings-shenandoah?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,YjQtPqwqtTCNcoWflj8mzw,19362737777.0,"Sports Bars, American (Traditional), Chicken Wings",2.5,Shenandoah,"['19075 I-45 S', 'Ste 100', 'Shenandoah, TX 77385']",N,9.0,"['YxJ5ya6w8HHLimHjaYAbrA', 'uTny5OwdebwAFPIPHY71Hw', 'BkIcE7mKvRBtnbZq522BNg', 'cH2iTq6Tj1Vvp5nTzIQr3g', 'tKutFjYuZrhvdExKjjGq1A', 'xvDKfpDW7zOjTm8Ng_bVeg', 'R4hOKpm1mOgFS037kMxHuw', '3foXAHNKaEmDXcbmbMJy5w', 'C5lIHzyytQSBjZVVWWyS5g']",77385,N,2,1158,$$,"Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Good For:Dinner, Late Night,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Thu, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,0,TX,Shenandoah_TX,32.0,36.0,2.59375,2.388888888888889,4,-10625426.91718249,3526859.5233482863,27,1,0
2173,34.2839557,-118.7701465,Buffalo Wild Wings,Y,N,395.0,https://www.yelp.com/biz/buffalo-wild-wings-simi-valley-2?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,du_M5awBzk_77mWGq2V0Vw,18055205815.0,"Sports Bars, American (Traditional), Chicken Wings",2.5,Simi Valley,"['1555 Simi Town Center Way', 'Simi Valley, CA 93065']",N,0.0,,93065,Y,1,1171,$$,"Health Score:100.0 out of 100,Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Accepts Google Pay:No,Good For:Lunch, Dinner, Late Night,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Fri, Sun,Coat Check:No,Smoking:Outdoor Area / Patio Only,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,0,CA,Simi Valley_CA,231.0,116.0,2.528138528138528,2.810344827586207,4,-13221432.229822503,4066994.36649882,14,1,0
2180,32.962225,-96.6390995883606,Buffalo Wild Wings,Y,N,154.0,https://www.yelp.com/biz/buffalo-wild-wings-garland?adjust_creative=aVWx-leShBUsDvJoPZDtvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=aVWx-leShBUsDvJoPZDtvA,BQ94Cuil4cHZSoxuPUlsSg,19724142999.0,"Chicken Wings, American (Traditional), Sports Bars",2.5,Garland,"['5125 George Bush Fwy', 'Ste 100', 'Garland, TX 75040']",N,0.0,,75040,Y,1,463,$$,"Happy Hour Specials:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:No,Good For:Lunch, Dinner,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Average,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Mon, Thu, Fri,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,TX,Garland_TX,39.0,33.0,2.025641025641025,2.696969696969697,4,-10757815.356896756,3890291.036656557,14,1,0
2181,33.8661529,-118.0942229,Buffalo Wild Wings,Y,N,819.0,https://www.yelp.com/biz/buffalo-wild-wings-cerritos?adjust_creative=9ddkqBy8pBwcb1mh_8rDpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=9ddkqBy8pBwcb1mh_8rDpw,0jQeMESn-krOKVW45tyb8w,15628659464.0,"American (Traditional), Sports Bars, Chicken Wings",2.0,Cerritos,"['11255 E 183rd St', 'Cerritos, CA 90703']",N,0.0,,90703,Y,1,187,$$,"Health Score:A,Happy Hour Specials:Yes,Kids Menu:Yes,Takes Reservations:No,Offers Delivery:Yes,Offers Takeout:Yes,Accepts Credit Cards:Yes,Accepts Apple Pay:Yes,Accepts Google Pay:Yes,Good For:Lunch, Dinner, Late Night,Parking:Private Lot,Bike Parking:Yes,Wheelchair Accessible:Yes,Good for Kids:Yes,Good for Groups:Yes,Ambience:Casual,Noise Level:Loud,Good For Dancing:No,Alcohol:Full Bar,Good For Happy Hour:Yes,Best Nights:Tue, Fri, Sat,Coat Check:No,Outdoor Seating:Yes,Wi-Fi:Free,Has TV:Yes,Dogs Allowed:No,Waiter Service:No,Caters:No,Has Pool Table:No",4,0,1,1,CA,Cerritos_CA,192.0,213.0,2.4791666666666665,1.8450704225352117,4,-13146188.758855348,4010843.759170069,34,1,0
